time,temp_c,cloud,date,user_object_id
2025-10-05 18:15:00,13.9,48.0,2025-10-05,70
2025-10-05 18:30:00,13.9,48.0,2025-10-05,70
2025-10-05 18:45:00,13.9,48.0,2025-10-05,70
2025-10-05 19:00:00,13.5,51.0,2025-10-05,70
2025-10-05 19:15:00,13.5,51.0,2025-10-05,70
2025-10-05 19:30:00,13.5,51.0,2025-10-05,70
2025-10-05 19:45:00,13.9,53.0,2025-10-05,70
2025-10-05 20:00:00,13.8,55.0,2025-10-05,70
2025-10-05 20:15:00,13.8,55.0,2025-10-05,70
2025-10-05 20:30:00,13.8,55.0,2025-10-05,70
2025-10-05 20:45:00,13.8,55.0,2025-10-05,70
2025-10-05 21:00:00,13.7,48.0,2025-10-05,70
2025-10-05 21:15:00,13.7,48.0,2025-10-05,70
2025-10-05 21:30:00,13.7,48.0,2025-10-05,70
2025-10-05 21:45:00,13.7,48.0,2025-10-05,70
2025-10-05 22:00:00,13.7,57.0,2025-10-05,70
2025-10-05 22:15:00,13.7,57.0,2025-10-05,70
2025-10-05 22:30:00,13.7,57.0,2025-10-05,70
2025-10-05 22:45:00,13.7,57.0,2025-10-05,70
2025-10-05 23:00:00,13.6,75.0,2025-10-05,70
2025-10-05 23:15:00,13.6,75.0,2025-10-05,70
2025-10-05 23:30:00,13.6,75.0,2025-10-05,70
2025-10-05 23:45:00,13.6,75.0,2025-10-05,70
2025-10-06 04:00:00,11.8,58.0,2025-10-06,70
2025-10-06 04:15:00,11.8,58.0,2025-10-06,70
2025-10-06 04:30:00,11.8,58.0,2025-10-06,70
2025-10-06 04:45:00,11.8,58.0,2025-10-06,70
2025-10-06 05:00:00,12.5,18.0,2025-10-06,70
2025-10-06 05:15:00,12.5,18.0,2025-10-06,70
2025-10-06 05:30:00,12.5,18.0,2025-10-06,70
2025-10-06 05:45:00,12.5,18.0,2025-10-06,70
2025-10-06 06:00:00,12.1,46.0,2025-10-06,70
2025-10-06 06:15:00,12.1,46.0,2025-10-06,70
2025-10-06 06:30:00,12.1,46.0,2025-10-06,70
2025-10-06 06:45:00,12.1,46.0,2025-10-06,70
2025-10-06 07:00:00,12.4,47.0,2025-10-06,70
2025-10-06 07:15:00,12.4,47.0,2025-10-06,70
2025-10-06 07:30:00,12.4,47.0,2025-10-06,70
2025-10-06 07:45:00,12.4,47.0,2025-10-06,70
2025-10-06 08:00:00,13.6,68.0,2025-10-06,70
2025-10-06 08:15:00,13.6,68.0,2025-10-06,70
2025-10-06 08:30:00,13.6,68.0,2025-10-06,70
2025-10-06 08:45:00,13.6,68.0,2025-10-06,70
2025-10-06 09:00:00,15.1,80.0,2025-10-06,70
2025-10-06 09:15:00,15.1,80.0,2025-10-06,70
2025-10-06 09:30:00,15.1,80.0,2025-10-06,70
2025-10-06 09:45:00,15.1,80.0,2025-10-06,70
2025-10-06 10:00:00,16.2,61.0,2025-10-06,70
2025-10-06 10:15:00,16.2,61.0,2025-10-06,70
2025-10-06 10:30:00,16.2,61.0,2025-10-06,70
2025-10-06 10:45:00,16.2,61.0,2025-10-06,70
2025-10-06 11:00:00,16.7,83.0,2025-10-06,70
2025-10-06 11:15:00,16.7,83.0,2025-10-06,70
2025-10-06 11:30:00,16.7,83.0,2025-10-06,70
2025-10-06 11:45:00,16.7,83.0,2025-10-06,70
2025-10-06 12:00:00,17.1,83.0,2025-10-06,70
2025-10-06 12:15:00,17.1,83.0,2025-10-06,70
2025-10-06 12:30:00,17.1,83.0,2025-10-06,70
2025-10-06 12:45:00,17.1,83.0,2025-10-06,70
2025-10-06 13:00:00,16.9,75.0,2025-10-06,70
2025-10-06 13:15:00,16.9,75.0,2025-10-06,70
2025-10-06 13:30:00,16.9,75.0,2025-10-06,70
2025-10-06 13:45:00,16.9,75.0,2025-10-06,70
2025-10-06 14:00:00,17.2,83.0,2025-10-06,70
2025-10-06 14:15:00,17.2,83.0,2025-10-06,70
2025-10-06 14:30:00,17.2,83.0,2025-10-06,70
2025-10-06 14:45:00,17.2,83.0,2025-10-06,70
2025-10-06 15:00:00,16.4,100.0,2025-10-06,70
2025-10-06 15:15:00,16.4,100.0,2025-10-06,70
2025-10-06 15:30:00,16.4,100.0,2025-10-06,70
2025-10-06 15:45:00,16.4,100.0,2025-10-06,70
2025-10-06 16:00:00,14.7,100.0,2025-10-06,70
2025-10-06 16:15:00,14.7,100.0,2025-10-06,70
2025-10-06 16:30:00,14.7,100.0,2025-10-06,70
2025-10-06 16:45:00,14.7,100.0,2025-10-06,70
2025-10-06 17:00:00,13.9,100.0,2025-10-06,70
2025-10-06 17:15:00,13.9,100.0,2025-10-06,70
2025-10-06 17:30:00,13.9,100.0,2025-10-06,70
2025-10-06 17:45:00,13.9,100.0,2025-10-06,70
2025-10-06 18:00:00,13.2,100.0,2025-10-06,70
2025-10-06 18:15:00,13.2,100.0,2025-10-06,70
2025-10-06 18:30:00,13.2,100.0,2025-10-06,70
2025-10-06 18:45:00,13.2,100.0,2025-10-06,70
2025-10-06 19:00:00,12.2,100.0,2025-10-06,70
2025-10-08 04:00:00,13.7,100.0,2025-10-08,70
2025-10-08 04:15:00,13.7,100.0,2025-10-08,70
2025-10-08 04:30:00,13.7,100.0,2025-10-08,70
2025-10-08 04:45:00,13.7,100.0,2025-10-08,70
2025-10-08 05:00:00,13.4,100.0,2025-10-08,70
2025-10-08 05:15:00,13.4,100.0,2025-10-08,70
2025-10-08 05:30:00,13.4,100.0,2025-10-08,70
2025-10-08 05:45:00,13.4,100.0,2025-10-08,70
2025-10-08 06:00:00,12.5,100.0,2025-10-08,70
2025-10-08 06:15:00,12.5,100.0,2025-10-08,70
2025-10-08 06:30:00,12.5,100.0,2025-10-08,70
2025-10-08 06:45:00,12.5,100.0,2025-10-08,70
2025-10-08 07:00:00,13.5,100.0,2025-10-08,70
2025-10-08 07:15:00,13.5,100.0,2025-10-08,70
2025-10-08 07:30:00,13.5,100.0,2025-10-08,70
2025-10-08 07:45:00,13.5,100.0,2025-10-08,70
2025-10-08 08:00:00,13.2,100.0,2025-10-08,70
2025-10-08 08:15:00,13.2,100.0,2025-10-08,70
2025-10-08 08:30:00,13.2,100.0,2025-10-08,70
2025-10-08 08:45:00,13.2,100.0,2025-10-08,70
2025-10-08 09:00:00,13.6,100.0,2025-10-08,70
2025-10-08 09:15:00,13.6,100.0,2025-10-08,70
2025-10-08 09:30:00,13.6,100.0,2025-10-08,70
2025-10-08 09:45:00,13.6,100.0,2025-10-08,70
2025-10-08 10:00:00,13.9,100.0,2025-10-08,70
2025-10-08 10:15:00,13.9,100.0,2025-10-08,70
2025-10-08 10:30:00,13.9,100.0,2025-10-08,70
2025-10-08 10:45:00,13.9,100.0,2025-10-08,70
2025-10-08 11:00:00,13.0,100.0,2025-10-08,70
2025-10-08 11:15:00,13.0,100.0,2025-10-08,70
2025-10-08 11:30:00,13.0,100.0,2025-10-08,70
2025-10-08 11:45:00,13.0,100.0,2025-10-08,70
2025-10-08 12:00:00,12.7,100.0,2025-10-08,70
2025-10-08 12:15:00,12.7,100.0,2025-10-08,70
2025-10-08 12:30:00,12.7,100.0,2025-10-08,70
2025-10-08 12:45:00,12.7,100.0,2025-10-08,70
2025-10-08 13:00:00,12.5,100.0,2025-10-08,70
2025-10-08 13:15:00,12.5,100.0,2025-10-08,70
2025-10-08 13:30:00,12.5,100.0,2025-10-08,70
2025-10-08 13:45:00,12.7,100.0,2025-10-08,70
2025-10-08 14:00:00,12.7,100.0,2025-10-08,70
2025-10-08 14:15:00,12.7,100.0,2025-10-08,70
2025-10-08 14:30:00,12.7,100.0,2025-10-08,70
2025-10-08 14:45:00,12.7,100.0,2025-10-08,70
2025-10-08 15:00:00,12.2,100.0,2025-10-08,70
2025-10-08 15:15:00,12.2,100.0,2025-10-08,70
2025-10-08 15:30:00,12.2,100.0,2025-10-08,70
2025-10-08 15:45:00,12.2,100.0,2025-10-08,70
2025-10-08 16:00:00,11.8,100.0,2025-10-08,70
2025-10-08 16:15:00,11.8,100.0,2025-10-08,70
2025-10-08 16:30:00,11.8,100.0,2025-10-08,70
2025-10-08 16:45:00,11.8,100.0,2025-10-08,70
2025-10-08 17:00:00,11.5,100.0,2025-10-08,70
2025-10-08 17:15:00,11.5,100.0,2025-10-08,70
2025-10-08 17:30:00,11.5,100.0,2025-10-08,70
2025-10-08 17:45:00,11.5,100.0,2025-10-08,70
2025-10-08 18:00:00,11.3,100.0,2025-10-08,70
2025-10-08 18:15:00,11.3,100.0,2025-10-08,70
2025-10-08 18:30:00,11.3,100.0,2025-10-08,70
2025-10-08 18:45:00,11.3,100.0,2025-10-08,70
2025-10-08 19:00:00,11.2,100.0,2025-10-08,70
2025-10-08 19:15:00,11.2,100.0,2025-10-08,70
2025-10-08 19:30:00,11.2,100.0,2025-10-08,70
2025-10-08 19:45:00,11.5,100.0,2025-10-08,70
2025-10-08 20:00:00,11.4,100.0,2025-10-08,70
2025-10-08 20:15:00,11.4,100.0,2025-10-08,70
2025-10-08 20:30:00,11.4,100.0,2025-10-08,70
2025-10-08 20:45:00,11.4,100.0,2025-10-08,70
2025-10-08 21:00:00,11.2,100.0,2025-10-08,70
2025-10-08 21:15:00,11.2,100.0,2025-10-08,70
2025-10-08 21:30:00,11.2,100.0,2025-10-08,70
2025-10-08 21:45:00,11.2,100.0,2025-10-08,70
2025-10-08 22:00:00,11.2,100.0,2025-10-08,70
2025-10-08 22:15:00,11.2,100.0,2025-10-08,70
2025-10-08 22:30:00,11.2,100.0,2025-10-08,70
2025-10-08 22:45:00,11.2,100.0,2025-10-08,70
2025-10-08 23:00:00,11.1,100.0,2025-10-08,70
2025-10-08 23:15:00,11.1,100.0,2025-10-08,70
2025-10-08 23:30:00,11.1,100.0,2025-10-08,70
2025-10-08 23:45:00,11.1,100.0,2025-10-08,70
2025-10-09 04:00:00,11.2,100.0,2025-10-09,70
2025-10-09 04:15:00,11.2,100.0,2025-10-09,70
2025-10-09 04:30:00,11.2,100.0,2025-10-09,70
2025-10-09 04:45:00,11.2,100.0,2025-10-09,70
2025-10-09 05:00:00,11.2,100.0,2025-10-09,70
2025-10-09 05:15:00,11.2,100.0,2025-10-09,70
2025-10-09 05:30:00,11.2,100.0,2025-10-09,70
2025-10-09 05:45:00,11.2,100.0,2025-10-09,70
2025-10-09 06:00:00,11.1,100.0,2025-10-09,70
2025-10-09 06:15:00,11.1,100.0,2025-10-09,70
2025-10-09 06:30:00,11.1,100.0,2025-10-09,70
2025-10-09 06:45:00,11.1,100.0,2025-10-09,70
2025-10-09 07:00:00,11.1,100.0,2025-10-09,70
2025-10-09 07:15:00,11.1,100.0,2025-10-09,70
2025-10-09 07:30:00,11.1,100.0,2025-10-09,70
2025-10-09 07:45:00,11.0,100.0,2025-10-09,70
2025-10-09 08:00:00,11.2,100.0,2025-10-09,70
2025-10-09 08:15:00,11.2,100.0,2025-10-09,70
2025-10-09 08:30:00,11.2,100.0,2025-10-09,70
2025-10-09 08:45:00,11.2,100.0,2025-10-09,70
2025-10-09 09:00:00,11.3,100.0,2025-10-09,70
2025-10-09 09:15:00,11.3,100.0,2025-10-09,70
2025-10-09 09:30:00,11.3,100.0,2025-10-09,70
2025-10-09 09:45:00,11.3,100.0,2025-10-09,70
2025-10-09 10:00:00,11.4,100.0,2025-10-09,70
2025-10-09 10:15:00,11.4,100.0,2025-10-09,70
2025-10-09 10:30:00,11.4,100.0,2025-10-09,70
2025-10-09 10:45:00,11.4,100.0,2025-10-09,70
2025-10-09 11:00:00,11.6,100.0,2025-10-09,70
2025-10-09 11:15:00,11.6,100.0,2025-10-09,70
2025-10-09 11:30:00,11.6,100.0,2025-10-09,70
2025-10-09 11:45:00,11.6,100.0,2025-10-09,70
2025-10-09 12:00:00,12.1,100.0,2025-10-09,70
2025-10-09 12:15:00,12.1,100.0,2025-10-09,70
2025-10-09 12:30:00,12.1,100.0,2025-10-09,70
2025-10-09 12:45:00,12.1,100.0,2025-10-09,70
2025-10-09 13:00:00,13.8,82.0,2025-10-09,70
2025-10-09 13:15:00,13.8,82.0,2025-10-09,70
2025-10-09 13:30:00,13.8,82.0,2025-10-09,70
2025-10-09 13:45:00,14.5,71.0,2025-10-09,70
2025-10-09 14:00:00,14.8,55.0,2025-10-09,70
2025-10-09 14:15:00,14.8,55.0,2025-10-09,70
2025-10-09 14:30:00,14.8,55.0,2025-10-09,70
2025-10-09 14:45:00,14.8,55.0,2025-10-09,70
2025-10-09 15:00:00,14.9,58.0,2025-10-09,70
2025-10-09 15:15:00,14.9,58.0,2025-10-09,70
2025-10-09 15:30:00,14.9,58.0,2025-10-09,70
2025-10-09 15:45:00,14.9,58.0,2025-10-09,70
2025-10-09 16:00:00,14.4,88.0,2025-10-09,70
2025-10-09 16:15:00,14.4,88.0,2025-10-09,70
2025-10-09 16:30:00,14.4,88.0,2025-10-09,70
2025-10-09 16:45:00,14.4,88.0,2025-10-09,70
2025-10-09 17:00:00,13.3,54.0,2025-10-09,70
2025-10-09 17:15:00,13.3,54.0,2025-10-09,70
2025-10-09 17:30:00,13.3,54.0,2025-10-09,70
2025-10-09 17:45:00,13.3,54.0,2025-10-09,70
2025-10-09 18:00:00,12.0,55.0,2025-10-09,70
2025-10-09 18:15:00,12.0,55.0,2025-10-09,70
2025-10-09 18:30:00,12.0,55.0,2025-10-09,70
2025-10-09 18:45:00,12.0,55.0,2025-10-09,70
2025-10-09 19:00:00,11.6,67.0,2025-10-09,70
2025-10-09 19:15:00,11.6,67.0,2025-10-09,70
2025-10-09 19:30:00,11.6,67.0,2025-10-09,70
2025-10-09 19:45:00,12.3,88.0,2025-10-09,70
2025-10-09 20:00:00,12.4,59.0,2025-10-09,70
2025-10-09 20:15:00,12.4,59.0,2025-10-09,70
2025-10-09 20:30:00,12.4,59.0,2025-10-09,70
2025-10-09 20:45:00,12.4,59.0,2025-10-09,70
2025-10-09 21:00:00,12.5,86.0,2025-10-09,70
2025-10-09 21:15:00,12.5,86.0,2025-10-09,70
2025-10-09 21:30:00,12.5,86.0,2025-10-09,70
2025-10-09 21:45:00,12.5,86.0,2025-10-09,70
2025-10-09 22:00:00,12.6,62.0,2025-10-09,70
2025-10-09 22:15:00,12.6,62.0,2025-10-09,70
2025-10-09 22:30:00,12.6,62.0,2025-10-09,70
2025-10-09 22:45:00,12.6,62.0,2025-10-09,70
2025-10-09 23:00:00,12.3,100.0,2025-10-09,70
2025-10-09 23:15:00,12.3,100.0,2025-10-09,70
2025-10-09 23:30:00,12.3,100.0,2025-10-09,70
2025-10-09 23:45:00,12.3,100.0,2025-10-09,70
2025-10-10 04:00:00,9.7,20.0,2025-10-10,70
2025-10-10 04:15:00,9.7,20.0,2025-10-10,70
2025-10-10 04:30:00,9.7,20.0,2025-10-10,70
2025-10-10 04:45:00,9.7,20.0,2025-10-10,70
2025-10-10 05:00:00,9.3,13.0,2025-10-10,70
2025-10-10 05:15:00,9.3,13.0,2025-10-10,70
2025-10-10 05:30:00,9.3,13.0,2025-10-10,70
2025-10-10 05:45:00,9.3,13.0,2025-10-10,70
2025-10-10 06:00:00,9.0,18.0,2025-10-10,70
2025-10-10 06:15:00,9.0,18.0,2025-10-10,70
2025-10-10 06:30:00,9.0,18.0,2025-10-10,70
2025-10-10 06:45:00,9.0,18.0,2025-10-10,70
2025-10-10 07:00:00,9.3,26.0,2025-10-10,70
2025-10-10 07:15:00,9.3,26.0,2025-10-10,70
2025-10-10 07:30:00,9.3,26.0,2025-10-10,70
2025-10-10 07:45:00,9.3,26.0,2025-10-10,70
2025-10-10 08:00:00,11.1,57.0,2025-10-10,70
2025-10-10 08:15:00,11.1,57.0,2025-10-10,70
2025-10-10 08:30:00,11.1,57.0,2025-10-10,70
2025-10-10 08:45:00,12.149999999999999,40.5,2025-10-10,70
2025-10-10 09:00:00,13.2,24.0,2025-10-10,70
2025-10-10 09:15:00,13.2,24.0,2025-10-10,70
2025-10-10 09:30:00,13.2,24.0,2025-10-10,70
2025-10-10 09:45:00,13.2,24.0,2025-10-10,70
2025-10-10 10:00:00,14.8,33.0,2025-10-10,70
2025-10-10 10:15:00,14.8,33.0,2025-10-10,70
2025-10-10 10:30:00,14.8,33.0,2025-10-10,70
2025-10-10 10:45:00,14.8,33.0,2025-10-10,70
2025-10-10 11:00:00,16.1,24.0,2025-10-10,70
2025-10-10 11:15:00,16.1,24.0,2025-10-10,70
2025-10-10 11:30:00,16.1,24.0,2025-10-10,70
2025-10-10 11:45:00,16.1,24.0,2025-10-10,70
2025-10-10 12:00:00,17.0,18.0,2025-10-10,70
2025-10-10 12:15:00,17.0,18.0,2025-10-10,70
2025-10-10 12:30:00,17.0,18.0,2025-10-10,70
2025-10-10 12:45:00,17.0,18.0,2025-10-10,70
2025-10-10 13:00:00,17.6,21.0,2025-10-10,70
2025-10-10 13:15:00,17.6,21.0,2025-10-10,70
2025-10-10 13:30:00,17.6,21.0,2025-10-10,70
2025-10-10 13:45:00,17.6,21.0,2025-10-10,70
2025-10-10 14:00:00,18.0,32.0,2025-10-10,70
2025-10-10 14:15:00,18.0,32.0,2025-10-10,70
2025-10-10 14:30:00,18.0,32.0,2025-10-10,70
2025-10-10 14:45:00,18.0,32.0,2025-10-10,70
2025-10-10 15:00:00,18.1,25.0,2025-10-10,70
2025-10-10 15:15:00,18.1,25.0,2025-10-10,70
2025-10-10 15:30:00,18.1,25.0,2025-10-10,70
2025-10-10 15:45:00,18.1,25.0,2025-10-10,70
2025-10-10 16:00:00,18.0,25.0,2025-10-10,70
2025-10-10 16:15:00,17.9,25.0,2025-10-10,70
2025-10-10 16:30:00,17.9,25.0,2025-10-10,70
2025-10-10 16:45:00,17.9,25.0,2025-10-10,70
2025-10-10 17:00:00,16.3,18.0,2025-10-10,70
2025-10-10 17:15:00,16.3,18.0,2025-10-10,70
2025-10-10 17:30:00,16.3,18.0,2025-10-10,70
2025-10-10 17:45:00,16.3,18.0,2025-10-10,70
2025-10-10 18:00:00,14.8,23.0,2025-10-10,70
2025-10-10 18:15:00,14.8,23.0,2025-10-10,70
2025-10-10 18:30:00,14.8,23.0,2025-10-10,70
2025-10-10 18:45:00,14.8,23.0,2025-10-10,70
2025-10-10 19:00:00,14.3,23.0,2025-10-10,70
2025-10-10 19:15:00,14.3,23.0,2025-10-10,70
2025-10-10 19:30:00,14.3,23.0,2025-10-10,70
2025-10-10 19:45:00,14.3,19.0,2025-10-10,70
2025-10-10 20:00:00,13.9,30.0,2025-10-10,70
2025-10-10 20:15:00,13.9,30.0,2025-10-10,70
2025-10-10 20:30:00,13.9,30.0,2025-10-10,70
2025-10-10 20:45:00,13.9,30.0,2025-10-10,70
2025-10-10 21:00:00,13.55,57.0,2025-10-10,70
2025-10-10 21:15:00,13.2,84.0,2025-10-10,70
2025-10-10 21:30:00,13.2,84.0,2025-10-10,70
2025-10-10 21:45:00,13.2,84.0,2025-10-10,70
2025-10-10 22:00:00,13.4,54.0,2025-10-10,70
2025-10-10 22:15:00,13.4,54.0,2025-10-10,70
2025-10-10 22:30:00,13.4,54.0,2025-10-10,70
2025-10-10 22:45:00,13.5,75.0,2025-10-10,70
2025-10-10 23:00:00,13.6,96.0,2025-10-10,70
2025-10-10 23:15:00,13.6,96.0,2025-10-10,70
2025-10-10 23:30:00,13.6,96.0,2025-10-10,70
2025-10-10 23:45:00,13.6,96.0,2025-10-10,70
2025-10-11 04:00:00,12.6,77.0,2025-10-11,70
2025-10-11 04:15:00,12.6,77.0,2025-10-11,70
2025-10-11 04:30:00,12.6,77.0,2025-10-11,70
2025-10-11 04:45:00,12.6,77.0,2025-10-11,70
2025-10-11 05:00:00,12.4,100.0,2025-10-11,70
2025-10-11 05:15:00,12.4,100.0,2025-10-11,70
2025-10-11 05:30:00,12.4,100.0,2025-10-11,70
2025-10-11 05:45:00,12.4,100.0,2025-10-11,70
2025-10-11 06:00:00,11.8,94.0,2025-10-11,70
2025-10-11 06:15:00,11.8,94.0,2025-10-11,70
2025-10-11 06:30:00,11.8,94.0,2025-10-11,70
2025-10-11 06:45:00,11.8,94.0,2025-10-11,70
2025-10-11 07:00:00,11.7,100.0,2025-10-11,70
2025-10-11 07:15:00,11.7,100.0,2025-10-11,70
2025-10-11 07:30:00,11.7,100.0,2025-10-11,70
2025-10-11 07:45:00,11.7,100.0,2025-10-11,70
2025-10-11 08:00:00,11.1,100.0,2025-10-11,70
2025-10-11 08:15:00,11.1,100.0,2025-10-11,70
2025-10-11 08:30:00,11.1,100.0,2025-10-11,70
2025-10-11 08:45:00,11.1,100.0,2025-10-11,70
2025-10-11 09:00:00,10.5,100.0,2025-10-11,70
2025-10-11 09:15:00,10.5,100.0,2025-10-11,70
2025-10-11 09:30:00,10.6,100.0,2025-10-11,70
2025-10-11 09:45:00,10.6,100.0,2025-10-11,70
2025-10-11 10:00:00,11.7,100.0,2025-10-11,70
2025-10-11 10:15:00,11.7,100.0,2025-10-11,70
2025-10-11 10:30:00,11.7,100.0,2025-10-11,70
2025-10-11 10:45:00,11.7,100.0,2025-10-11,70
2025-10-11 11:00:00,12.0,74.0,2025-10-11,70
2025-10-11 11:15:00,12.0,74.0,2025-10-11,70
2025-10-11 11:30:00,12.0,74.0,2025-10-11,70
2025-10-11 11:45:00,12.6,86.5,2025-10-11,70
2025-10-11 12:00:00,13.2,99.0,2025-10-11,70
2025-10-11 12:15:00,13.2,99.0,2025-10-11,70
2025-10-11 12:30:00,13.2,99.0,2025-10-11,70
2025-10-11 12:45:00,13.45,93.5,2025-10-11,70
2025-10-11 13:00:00,13.7,88.0,2025-10-11,70
2025-10-11 13:15:00,13.7,88.0,2025-10-11,70
2025-10-11 13:30:00,13.7,88.0,2025-10-11,70
2025-10-11 13:45:00,13.95,79.0,2025-10-11,70
2025-10-11 14:00:00,14.2,70.0,2025-10-11,70
2025-10-11 14:15:00,14.2,70.0,2025-10-11,70
2025-10-11 14:30:00,14.2,70.0,2025-10-11,70
2025-10-11 14:45:00,14.2,70.0,2025-10-11,70
2025-10-11 15:00:00,14.3,53.0,2025-10-11,70
2025-10-11 15:15:00,14.3,53.0,2025-10-11,70
2025-10-11 15:30:00,14.3,53.0,2025-10-11,70
2025-10-11 15:45:00,14.3,53.0,2025-10-11,70
2025-10-11 16:00:00,13.5,52.0,2025-10-11,70
2025-10-11 16:15:00,13.5,52.0,2025-10-11,70
2025-10-11 16:30:00,13.5,52.0,2025-10-11,70
2025-10-11 16:45:00,13.5,52.0,2025-10-11,70
2025-10-11 17:00:00,12.6,22.0,2025-10-11,70
2025-10-11 17:15:00,12.6,22.0,2025-10-11,70
2025-10-11 17:30:00,12.6,22.0,2025-10-11,70
2025-10-11 17:45:00,12.6,22.0,2025-10-11,70
2025-10-11 18:00:00,11.0,32.0,2025-10-11,70
2025-10-11 18:15:00,11.0,32.0,2025-10-11,70
2025-10-11 18:30:00,11.0,32.0,2025-10-11,70
2025-10-11 18:45:00,11.0,32.0,2025-10-11,70
2025-10-11 19:00:00,10.5,49.0,2025-10-11,70
2025-10-11 19:15:00,10.5,49.0,2025-10-11,70
2025-10-11 19:30:00,10.5,49.0,2025-10-11,70
2025-10-11 19:45:00,10.95,33.5,2025-10-11,70
2025-10-11 20:00:00,11.4,18.0,2025-10-11,70
2025-10-11 20:15:00,11.4,18.0,2025-10-11,70
2025-10-11 20:30:00,11.4,18.0,2025-10-11,70
2025-10-11 20:45:00,11.4,18.0,2025-10-11,70
2025-10-11 21:00:00,11.25,18.5,2025-10-11,70
2025-10-11 21:15:00,11.1,19.0,2025-10-11,70
2025-10-11 21:30:00,11.1,19.0,2025-10-11,70
2025-10-11 21:45:00,11.1,19.0,2025-10-11,70
2025-10-11 22:00:00,10.7,12.0,2025-10-11,70
2025-10-11 22:15:00,10.7,12.0,2025-10-11,70
2025-10-11 22:30:00,10.7,12.0,2025-10-11,70
2025-10-11 22:45:00,10.7,12.0,2025-10-11,70
2025-10-11 23:00:00,10.3,12.0,2025-10-11,70
2025-10-11 23:15:00,10.3,12.0,2025-10-11,70
2025-10-11 23:30:00,10.3,12.0,2025-10-11,70
2025-10-11 23:45:00,10.3,12.0,2025-10-11,70
2025-10-12 04:00:00,10.6,100.0,2025-10-12,70
2025-10-12 04:15:00,10.6,100.0,2025-10-12,70
2025-10-12 04:30:00,10.6,100.0,2025-10-12,70
2025-10-12 04:45:00,10.6,100.0,2025-10-12,70
2025-10-12 05:00:00,10.6,82.0,2025-10-12,70
2025-10-12 05:15:00,10.6,82.0,2025-10-12,70
2025-10-12 05:30:00,10.6,82.0,2025-10-12,70
2025-10-12 05:45:00,10.6,82.0,2025-10-12,70
2025-10-12 06:00:00,10.9,78.0,2025-10-12,70
2025-10-12 06:15:00,10.9,78.0,2025-10-12,70
2025-10-12 06:30:00,10.9,78.0,2025-10-12,70
2025-10-12 06:45:00,11.0,74.0,2025-10-12,70
2025-10-12 07:00:00,11.1,70.0,2025-10-12,70
2025-10-12 07:15:00,11.1,70.0,2025-10-12,70
2025-10-12 07:30:00,11.1,70.0,2025-10-12,70
2025-10-12 07:45:00,11.1,70.0,2025-10-12,70
2025-10-12 08:00:00,11.4,100.0,2025-10-12,70
2025-10-12 08:15:00,11.4,100.0,2025-10-12,70
2025-10-12 08:30:00,11.4,100.0,2025-10-12,70
2025-10-12 08:45:00,11.4,100.0,2025-10-12,70
2025-10-12 09:00:00,11.75,100.0,2025-10-12,70
2025-10-12 09:15:00,12.1,100.0,2025-10-12,70
2025-10-12 09:30:00,12.1,100.0,2025-10-12,70
2025-10-12 09:45:00,12.1,100.0,2025-10-12,70
2025-10-12 10:00:00,13.0,100.0,2025-10-12,70
2025-10-12 10:15:00,13.0,100.0,2025-10-12,70
2025-10-12 10:30:00,13.0,100.0,2025-10-12,70
2025-10-12 10:45:00,13.0,100.0,2025-10-12,70
2025-10-12 11:00:00,13.6,76.0,2025-10-12,70
2025-10-12 11:15:00,13.6,76.0,2025-10-12,70
2025-10-12 11:30:00,13.6,76.0,2025-10-12,70
2025-10-12 11:45:00,13.6,76.0,2025-10-12,70
2025-10-12 12:00:00,14.25,68.0,2025-10-12,70
2025-10-12 12:15:00,14.9,60.0,2025-10-12,70
2025-10-12 12:30:00,14.9,60.0,2025-10-12,70
2025-10-12 12:45:00,14.9,60.0,2025-10-12,70
2025-10-12 13:00:00,16.8,73.0,2025-10-12,70
2025-10-12 13:15:00,16.8,73.0,2025-10-12,70
2025-10-12 13:30:00,16.8,73.0,2025-10-12,70
2025-10-12 13:45:00,17.4,84.0,2025-10-12,70
2025-10-12 14:00:00,17.6,79.0,2025-10-12,70
2025-10-12 14:15:00,17.6,79.0,2025-10-12,70
2025-10-12 14:30:00,17.6,79.0,2025-10-12,70
2025-10-12 14:45:00,17.75,67.5,2025-10-12,70
2025-10-12 15:00:00,17.9,56.0,2025-10-12,70
2025-10-12 15:15:00,17.9,56.0,2025-10-12,70
2025-10-12 15:30:00,17.9,56.0,2025-10-12,70
2025-10-12 15:45:00,17.9,56.0,2025-10-12,70
2025-10-12 16:00:00,17.7,81.0,2025-10-12,70
2025-10-12 16:15:00,17.7,81.0,2025-10-12,70
2025-10-12 16:30:00,17.7,81.0,2025-10-12,70
2025-10-12 16:45:00,17.7,81.0,2025-10-12,70
2025-10-12 17:00:00,16.1,85.0,2025-10-12,70
2025-10-12 17:15:00,16.1,85.0,2025-10-12,70
2025-10-12 17:30:00,16.1,85.0,2025-10-12,70
2025-10-12 17:45:00,16.1,85.0,2025-10-12,70
2025-10-12 18:00:00,14.5,44.0,2025-10-12,70
2025-10-12 18:15:00,14.5,44.0,2025-10-12,70
2025-10-12 18:30:00,14.5,44.0,2025-10-12,70
2025-10-12 18:45:00,14.5,44.0,2025-10-12,70
2025-10-12 19:00:00,14.1,66.0,2025-10-12,70
